ref_name,qry_name,ensemble_over,vpr_methods,recon_methods,time_strs,seqLen,recall@1_mean,recall@1_max,recall@1_median,recall@1_individual,avg_disagreement
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.21007502679528403,0.1564844587352626,0.18863879957127547,"[0.08896034297963558, 0.16613076098606644, 0.08788853161843516, 0.14362272240085744]",0.07250311970710754
R0_FN0,R0_FS0,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.43956043956043955,0.4208791208791209,0.4,"[0.44065934065934065, 0.36153846153846153, 0.2868131868131868, 0.25054945054945055]",0.029855290427803993
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,30,0.25937834941050375,0.2240085744908896,0.25509110396570206,"[0.2090032154340836, 0.2529474812433012, 0.15005359056806003, 0.06645230439442658]",0.09010467678308487
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,30,0.20708154506437768,0.19098712446351931,0.19313304721030042,"[0.12339055793991416, 0.2092274678111588, 0.15128755364806867, 0.0815450643776824]",0.1758214682340622
R0_FN0,R0_FS0,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",30,0.4230769230769231,0.38461538461538464,0.41208791208791207,"[0.3516483516483517, 0.3241758241758242, 0.37252747252747254, 0.3956043956043956]",0.02412150613963604
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.22508038585209003,0.18756698821007503,0.2132904608788853,"[0.15862808145766344, 0.17256162915326903, 0.1832797427652733, 0.20685959271168275]",0.04403043910861015
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.17792068595927116,0.14790996784565916,0.14469453376205788,"[0.06645230439442658, 0.12968917470525188, 0.03644158628081458, 0.16934619506966775]",0.06647130101919174
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,30,0.21972132904608788,0.2132904608788853,0.20471596998928188,"[0.20685959271168275, 0.21972132904608788, 0.11254019292604502, 0.14255091103965703]",0.1905055195093155
R0_RA0,R0_RN0,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.33047210300429186,0.2982832618025751,0.3261802575107296,"[0.3090128755364807, 0.2811158798283262, 0.23283261802575106, 0.18025751072961374]",0.030282145366072655
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.3386923901393355,0.3011789924973205,0.3311897106109325,"[0.17256162915326903, 0.3011789924973205, 0.3086816720257235, 0.21972132904608788]",0.034359075129032135
R0_RA0,R0_RN0,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",30,0.20815450643776823,0.18776824034334763,0.20708154506437768,"[0.17274678111587982, 0.1813304721030043, 0.20386266094420602, 0.12339055793991416]",0.03739157319068909
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,30,0.22103004291845493,0.2167381974248927,0.21030042918454936,"[0.14699570815450644, 0.27253218884120173, 0.12660944206008584, 0.023605150214592276]",0.10116452723741531
R0_FN0,R0_FS0,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",30,0.27912087912087913,0.2945054945054945,0.24835164835164836,"[0.26263736263736265, 0.2835164835164835, 0.20659340659340658, 0.1835164835164835]",0.09144165366888046
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.2304394426580922,0.18435155412647375,0.21436227224008575,"[0.17256162915326903, 0.18113612004287247, 0.18435155412647375, 0.2090032154340836]",0.045077141374349594
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.13412017167381973,0.13412017167381973,0.11695278969957082,"[0.023605150214592276, 0.0815450643776824, 0.04721030042918455, 0.17274678111587982]",0.06418617814779282
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,30,0.2454448017148982,0.25509110396570206,0.22293676312968919,"[0.1832797427652733, 0.3086816720257235, 0.1007502679528403, 0.10182207931404073]",0.2607312500476837
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,30,0.2357984994640943,0.22508038585209003,0.23365487674169347,"[0.2090032154340836, 0.17792068595927116, 0.13719185423365488, 0.14362272240085744]",0.18626338243484497
R0_FN0,R0_FS0,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",30,0.24395604395604395,0.27362637362637365,0.2549450549450549,"[0.27472527472527475, 0.23406593406593407, 0.2087912087912088, 0.1978021978021978]",0.10346131771802902
R0_RA0,R0_RN0,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.19742489270386265,0.18240343347639484,0.2017167381974249,"[0.1834763948497854, 0.18454935622317598, 0.18991416309012876, 0.12660944206008584]",0.03233100101351738
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.3140407288317256,0.2647374062165059,0.3086816720257235,"[0.21864951768488747, 0.2658092175777063, 0.2808145766345123, 0.17792068595927116]",0.032741352915763855
R0_RA0,R0_RN0,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",30,0.23068669527896996,0.22639484978540772,0.22424892703862662,"[0.21888412017167383, 0.1781115879828326, 0.18562231759656653, 0.2113733905579399]",0.022722790017724037
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,30,0.2754555198285102,0.27116827438370844,0.2529474812433012,"[0.17256162915326903, 0.3011789924973205, 0.14469453376205788, 0.17256162915326903]",0.21019095182418823
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.23687031082529475,0.22615219721329047,0.2282958199356913,"[0.2090032154340836, 0.20364415862808147, 0.18971061093247588, 0.24115755627009647]",0.04783014953136444
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,30,0.2090032154340836,0.1757770632368703,0.20471596998928188,"[0.15862808145766344, 0.17256162915326903, 0.13504823151125403, 0.11361200428724544]",0.08484987169504166
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,30,0.2615219721329046,0.2454448017148982,0.2497320471596999,"[0.24115755627009647, 0.18542336548767416, 0.15862808145766344, 0.16934619506966775]",0.18711280822753906
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.16505894962486603,0.1307609860664523,0.14040728831725616,"[0.13504823151125403, 0.14469453376205788, 0.1007502679528403, 0.11254019292604502]",0.23130935430526733
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,30,0.2304394426580922,0.2572347266881029,0.22186495176848875,"[0.18435155412647375, 0.2808145766345123, 0.12754555198285103, 0.08788853161843516]",0.24882520735263824
R0_RA0,R0_RN0,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",30,0.15343347639484978,0.14699570815450644,0.157725321888412,"[0.11266094420600858, 0.13733905579399142, 0.15879828326180256, 0.13412017167381973]",0.06507893651723862
R0_RA0,R0_RN0,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",30,0.25643776824034337,0.25,0.2446351931330472,"[0.20708154506437768, 0.2092274678111588, 0.24248927038626608, 0.23068669527896996]",0.025505373254418373
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.29260450160771706,0.25187566988210075,0.2840300107181136,"[0.2529474812433012, 0.2529474812433012, 0.23258306538049303, 0.18542336548767416]",0.03290983662009239
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,30,0.2390139335476956,0.24758842443729903,0.2379421221864952,"[0.18113612004287247, 0.2658092175777063, 0.17256162915326903, 0.16613076098606644]",0.2012755423784256
R0_RA0,R0_RN0,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",30,0.17703862660944206,0.1405579399141631,0.18562231759656653,"[0.1351931330472103, 0.1984978540772532, 0.15021459227467812, 0.12660944206008584]",0.06814641505479813
R0_FN0,R0_FS0,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.17802197802197803,0.17582417582417584,0.1824175824175824,"[0.15054945054945054, 0.17912087912087912, 0.14835164835164835, 0.15824175824175823]",0.13904115557670593
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,30,0.2572347266881029,0.2304394426580922,0.25187566988210075,"[0.17256162915326903, 0.21864951768488747, 0.1982851018220793, 0.08896034297963558]",0.08453025668859482
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,30,0.23283261802575106,0.23605150214592274,0.2446351931330472,"[0.23068669527896996, 0.2113733905579399, 0.13412017167381973, 0.17274678111587982]",0.18705709278583527
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,30,0.2015005359056806,0.25937834941050375,0.2057877813504823,"[0.18971061093247588, 0.23258306538049303, 0.18220793140407288, 0.03644158628081458]",0.24135535955429077
R0_RA0,R0_RN0,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",30,0.2832618025751073,0.27360515021459225,0.27253218884120173,"[0.17274678111587982, 0.21888412017167383, 0.2532188841201717, 0.27253218884120173]",0.02865622751414776
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.27145922746781115,0.24141630901287553,0.2575107296137339,"[0.27253218884120173, 0.2092274678111588, 0.18025751072961374, 0.2113733905579399]",0.03512542322278023
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.17792068595927116,0.16613076098606644,0.1714898177920686,"[0.1982851018220793, 0.17256162915326903, 0.12754555198285103, 0.13719185423365488]",0.22482357919216156
R0_RA0,R0_RN0,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",30,0.11909871244635194,0.08690987124463519,0.09978540772532189,"[0.1148068669527897, 0.09012875536480687, 0.06652360515021459, 0.023605150214592276]",0.026382068172097206
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,30,0.24437299035369775,0.2357984994640943,0.2347266881028939,"[0.20364415862808147, 0.2529474812433012, 0.18220793140407288, 0.12968917470525188]",0.1926288604736328
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.4340836012861736,0.3783494105037513,0.4265809217577706,"[0.2465166130760986, 0.35262593783494106, 0.3783494105037513, 0.36977491961414793]",0.04606903716921806
R0_RA0,R0_RN0,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",30,0.1759656652360515,0.16738197424892703,0.17381974248927037,"[0.1459227467811159, 0.17274678111587982, 0.18240343347639484, 0.15128755364806867]",0.08727268129587173
R0_FN0,R0_FS0,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",30,0.26153846153846155,0.24175824175824176,0.25934065934065936,"[0.22197802197802197, 0.23956043956043957, 0.22747252747252747, 0.24505494505494504]",0.07915805280208588
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,30,0.17060085836909872,0.1984978540772532,0.157725321888412,"[0.12660944206008584, 0.18025751072961374, 0.1684549356223176, 0.04721030042918455]",0.22272896766662598
R0_RA0,R0_RN0,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",30,0.22103004291845493,0.2167381974248927,0.21566523605150215,"[0.15879828326180256, 0.17274678111587982, 0.2092274678111588, 0.14699570815450644]",0.02912820875644684
R0_RA0,R0_RN0,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",30,0.3165236051502146,0.30686695278969955,0.30257510729613735,"[0.30150214592274677, 0.26609442060085836, 0.2542918454935622, 0.2092274678111588]",0.026659607887268066
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.5348338692390139,0.49732047159699894,0.5069667738478028,"[0.40514469453376206, 0.4330117899249732, 0.5209003215434084, 0.4255091103965702]",0.034276556223630905
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.41479099678456594,0.3708467309753483,0.39978563772775993,"[0.3408360128617363, 0.3397642015005359, 0.3258306538049303, 0.37942122186495175]",0.04637205973267555
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.1864951768488746,0.1832797427652733,0.18971061093247588,"[0.15005359056806003, 0.18220793140407288, 0.18220793140407288, 0.15862808145766344]",0.21744565665721893
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.2800429184549356,0.24678111587982832,0.2757510729613734,"[0.19527896995708155, 0.20600858369098712, 0.12446351931330472, 0.2832618025751073]",0.05717719718813896
R0_RA0,R0_RN0,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",30,0.16952789699570817,0.1781115879828326,0.15879828326180256,"[0.17274678111587982, 0.16523605150214593, 0.1298283261802575, 0.0815450643776824]",0.05492015555500984
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.3461950696677385,0.3215434083601286,0.33762057877813506,"[0.34726688102893893, 0.2840300107181136, 0.22508038585209003, 0.29689174705251875]",0.21941804885864258
R0_RA0,R0_RN0,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.1609442060085837,0.16952789699570817,0.17060085836909872,"[0.10085836909871244, 0.1276824034334764, 0.18240343347639484, 0.1684549356223176]",0.11410922557115555
R0_FN0,R0_FS0,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",30,0.26593406593406593,0.2043956043956044,0.2549450549450549,"[0.1967032967032967, 0.17362637362637362, 0.14285714285714285, 0.08791208791208792]",0.02997845970094204
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.5284030010718114,0.4780278670953912,0.49517684887459806,"[0.42765273311897106, 0.41586280814576637, 0.41586280814576637, 0.39442658092175775]",0.03547288477420807
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,30,0.4769560557341908,0.45766345123258306,0.45016077170418006,"[0.42979635584137194, 0.39442658092175775, 0.29689174705251875, 0.3054662379421222]",0.18670755624771118
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.3965702036441586,0.3783494105037513,0.38478027867095393,"[0.33440514469453375, 0.3022508038585209, 0.3108252947481243, 0.42979635584137194]",0.04695988819003105
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,30,0.4555198285101822,0.4737406216505895,0.3954983922829582,"[0.3258306538049303, 0.5209003215434084, 0.2207931404072883, 0.25616291532690244]",0.25388047099113464
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,30,0.4683815648445874,0.4608788853161844,0.43515541264737406,"[0.35262593783494106, 0.48231511254019294, 0.2465166130760986, 0.25187566988210075]",0.20100156962871552
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.16523605150214593,0.15450643776824036,0.16416309012875535,"[0.12660944206008584, 0.15128755364806867, 0.1684549356223176, 0.13412017167381973]",0.19825462996959686
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,30,0.34726688102893893,0.30010718113612006,0.33762057877813506,"[0.2465166130760986, 0.3279742765273312, 0.2690246516613076, 0.1639871382636656]",0.07767889648675919
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.37660944206008584,0.36802575107296137,0.34334763948497854,"[0.36587982832618027, 0.27253218884120173, 0.22317596566523606, 0.31223175965665234]",0.19277876615524292
R0_RA0,R0_RN0,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.1223175965665236,0.07618025751072961,0.12339055793991416,"[0.10193133047210301, 0.0890557939914163, 0.03648068669527897, 0.04721030042918455]",0.04151355102658272
R0_FN0,R0_FS0,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",30,0.2010989010989011,0.22527472527472528,0.2010989010989011,"[0.23296703296703297, 0.16703296703296702, 0.1978021978021978, 0.14395604395604394]",0.053602222353219986
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.48068669527896996,0.4216738197424893,0.44527896995708155,"[0.4216738197424893, 0.33047210300429186, 0.2982832618025751, 0.40665236051502146]",0.038996849209070206
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,30,0.48283261802575106,0.4238197424892704,0.4517167381974249,"[0.4270386266094421, 0.40665236051502146, 0.31223175965665234, 0.2832618025751073]",0.18749968707561493
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,30,0.38692390139335475,0.3954983922829582,0.36012861736334406,"[0.3108252947481243, 0.41586280814576637, 0.22508038585209003, 0.18971061093247588]",0.24655576050281525
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,30,0.3798283261802575,0.34549356223175964,0.3669527896995708,"[0.2982832618025751, 0.2553648068669528, 0.22424892703862662, 0.4270386266094421]",0.05137312412261963
R0_RS0,R0_RN0,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",30,0.4613733905579399,0.41523605150214593,0.4645922746781116,"[0.3701716738197425, 0.3798283261802575, 0.43240343347639487, 0.4270386266094421]",0.02596510760486126
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,30,0.4137191854233655,0.4255091103965702,0.40836012861736337,"[0.3397642015005359, 0.4330117899249732, 0.2872454448017149, 0.28510182207931406]",0.19515155255794525
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,30,0.42229367631296894,0.4030010718113612,0.39013933547695606,"[0.3408360128617363, 0.40514469453376206, 0.32690246516613075, 0.24758842443729903]",0.08056500554084778
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.3204715969989282,0.25509110396570206,0.3011789924973205,"[0.1639871382636656, 0.25187566988210075, 0.2433011789924973, 0.2304394426580922]",0.0865582749247551
R0_RA0,R0_RN0,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",30,0.22317596566523606,0.17703862660944206,0.22103004291845493,"[0.1427038626609442, 0.14377682403433475, 0.16952789699570817, 0.17274678111587982]",0.03789028897881508
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.31189710610932475,0.30760986066452306,0.29260450160771706,"[0.2690246516613076, 0.2465166130760986, 0.2454448017148982, 0.2690246516613076]",0.2335272580385208
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,30,0.2811158798283262,0.296137339055794,0.27360515021459225,"[0.22424892703862662, 0.2982832618025751, 0.22317596566523606, 0.12446351931330472]",0.22742116451263428
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.20364415862808147,0.1682743837084673,0.1789924973204716,"[0.11361200428724544, 0.17256162915326903, 0.10182207931404073, 0.14255091103965703]",0.090674988925457
R0_RS0,R0_RN0,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",30,0.3798283261802575,0.3540772532188841,0.36802575107296137,"[0.24678111587982832, 0.34012875536480686, 0.33476394849785407, 0.2982832618025751]",0.03241908550262451
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,30,0.40836012861736337,0.3665594855305466,0.4105037513397642,"[0.3022508038585209, 0.41586280814576637, 0.2840300107181136, 0.23258306538049303]",0.19026529788970947
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,30,0.5348338692390139,0.5101822079314041,0.5198285101822079,"[0.3279742765273312, 0.48231511254019294, 0.5198285101822079, 0.4415862808145766]",0.03447441756725311
R0_RS0,R0_RN0,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",30,0.48283261802575106,0.45493562231759654,0.4892703862660944,"[0.3283261802575107, 0.4055793991416309, 0.4281115879828326, 0.4216738197424893]",0.027593104168772697
R0_RS0,R0_RN0,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",30,0.3776824034334764,0.37553648068669526,0.37660944206008584,"[0.26931330472103004, 0.3272532188841202, 0.34763948497854075, 0.36587982832618027]",0.07844323664903641
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,30,0.41479099678456594,0.4105037513397642,0.4040728831725616,"[0.33440514469453375, 0.42765273311897106, 0.34726688102893893, 0.20257234726688103]",0.09179574996232986
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.34512325830653806,0.3097534833869239,0.32690246516613075,"[0.24758842443729903, 0.28510182207931406, 0.25616291532690244, 0.27867095391211144]",0.06737498193979263
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,30,0.31939978563772775,0.33762057877813506,0.2872454448017149,"[0.32690246516613075, 0.2872454448017149, 0.2207931404072883, 0.2915326902465166]",0.2295740842819214
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,30,0.4683815648445874,0.43515541264737406,0.42443729903536975,"[0.36977491961414793, 0.4415862808145766, 0.2690246516613076, 0.2304394426580922]",0.1897791177034378
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,30,0.33798283261802575,0.30579399141630903,0.3218884120171674,"[0.2553648068669528, 0.33047210300429186, 0.27253218884120173, 0.20600858369098712]",0.1776760369539261
R0_RS0,R0_RN0,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",30,0.49141630901287553,0.44313304721030045,0.5,"[0.48283261802575106, 0.43240343347639487, 0.41630901287553645, 0.33047210300429186]",0.027253687381744385
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,30,0.4409871244635193,0.4291845493562232,0.4238197424892704,"[0.2982832618025751, 0.4216738197424893, 0.36587982832618027, 0.19527896995708155]",0.11194682866334915
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,20,0.5956375838926175,0.47818791946308725,0.6073825503355704,"[0.1610738255033557, 0.436241610738255, 0.40939597315436244, 0.42953020134228187]",0.03396916761994362
R0_RS0,R0_RN0,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",30,0.30579399141630903,0.2811158798283262,0.3208154506437768,"[0.2521459227467811, 0.2854077253218884, 0.23390557939914164, 0.20600858369098712]",0.0515516959130764
R0_RS0,R0_RN0,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",30,0.36802575107296137,0.34334763948497854,0.351931330472103,"[0.3530042918454936, 0.34120171673819744, 0.30257510729613735, 0.2553648068669528]",0.035028692334890366
R0_RS0,R0_RN0,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",30,0.3444206008583691,0.3165236051502146,0.33047210300429186,"[0.24678111587982832, 0.2875536480686695, 0.2854077253218884, 0.27253218884120173]",0.08442667871713638
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,30,0.3483386923901393,0.28188638799571275,0.3129689174705252,"[0.20257234726688103, 0.23258306538049303, 0.18971061093247588, 0.3054662379421222]",0.05963202938437462
sunset1,night,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,20,0.4714765100671141,0.40268456375838924,0.4798657718120805,"[0.17953020134228187, 0.4412751677852349, 0.22818791946308725, 0.4211409395973154]",0.04903066158294678
sunset1,night,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.3976510067114094,0.26174496644295303,0.37080536912751677,"[0.12416107382550336, 0.3187919463087248, 0.2080536912751678, 0.19463087248322147]",0.25508037209510803
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.48322147651006714,0.3875838926174497,0.4463087248322148,"[0.21140939597315436, 0.41778523489932884, 0.28187919463087246, 0.30201342281879195]",0.037266843020915985
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,30,0.44587352625937837,0.4255091103965702,0.42229367631296894,"[0.37942122186495175, 0.4255091103965702, 0.2915326902465166, 0.27867095391211144]",0.18635065853595734
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,30,0.4780278670953912,0.4480171489817792,0.45230439442658094,"[0.3783494105037513, 0.5198285101822079, 0.2454448017148982, 0.2433011789924973]",0.25938984751701355
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.3495798319327731,0.2672268907563025,0.32941176470588235,"[0.07563025210084033, 0.22016806722689075, 0.15126050420168066, 0.23697478991596638]",0.06971441209316254
R0_RS0,R0_RN0,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.5311158798283262,0.5032188841201717,0.5364806866952789,"[0.5203862660944206, 0.5214592274678111, 0.41630901287553645, 0.2982832618025751]",0.030885852873325348
sunset1,night,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.3596638655462185,0.26554621848739496,0.33613445378151263,"[0.1949579831932773, 0.1949579831932773, 0.13445378151260504, 0.2605042016806723]",0.22924299538135529
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.4857142857142857,0.34789915966386553,0.4672268907563025,"[0.18319327731092436, 0.3630252100840336, 0.24873949579831933, 0.3411764705882353]",0.04071430116891861
sunset1,night,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,20,0.7181208053691275,0.5687919463087249,0.6946308724832215,"[0.26174496644295303, 0.5083892617449665, 0.436241610738255, 0.5687919463087249]",0.053218547254800797
R0_RS0,R0_RN0,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.2778969957081545,0.23390557939914164,0.26394849785407726,"[0.24356223175965666, 0.25643776824034337, 0.18991416309012876, 0.12446351931330472]",0.043299172073602676
R0_RS0,R0_RN0,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.36373390557939916,0.33476394849785407,0.3648068669527897,"[0.37875536480686695, 0.3261802575107296, 0.31008583690987124, 0.22424892703862662]",0.03279884159564972
R0_RS0,R0_RN0,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",30,0.26609442060085836,0.2478540772532189,0.2542918454935622,"[0.24570815450643776, 0.22103004291845493, 0.22424892703862662, 0.22317596566523606]",0.10729273408651352
